,st,upper_leg_district,poverty_base,poverty_reform,deep_poverty_base,deep_poverty_reform,pct_chg,pct_chg_deep
594,21.0,023,0.1262476947548773,0.11339556984023781,0.04327522684429833,0.029815866629046704,0.09894953297814535,0.31101766984786927
595,21.0,024,0.15861304853734592,0.14065923764196311,0.06731634801489765,0.06094123562130052,0.057415254574586516,0.09470377674359674
596,21.0,025,0.29006864413297145,0.269744079132925,0.1170866823869091,0.0981370526811782,0.06605652080683438,0.16184274179972466
597,21.0,026,0.10231201424479948,0.09786894769539588,0.04172115444697172,0.039219250502760906,0.07245757189856612,0.059967275052054826
598,21.0,027,0.1791157894250733,0.16433154106382628,0.0646416349549731,0.05691391921743929,0.08890484688322604,0.11954703408904566
599,21.0,028,0.14987988152568685,0.13769307379271092,0.052957377664681,0.047010451713481796,0.08774713427495007,0.11229645827356366
600,21.0,029,0.2812851289520625,0.2652212708091377,0.11265141864446769,0.0896706024998134,0.05868982518978677,0.20399934968580066
601,21.0,030,0.2826697832755502,0.26593278955648736,0.11297670383736177,0.09049062076587,0.07444440301556549,0.19903291836042708
602,21.0,031,0.2364310718716395,0.22704668352301152,0.09760425693307136,0.07599528571688505,0.058594011357926384,0.2213937372732
603,21.0,032,0.16967978973730924,0.15825294821868421,0.06798585405457473,0.05572511730951824,0.0712946599994486,0.18034246852608998
604,21.0,033,0.25693758694843033,0.22505601478836965,0.09631534050385254,0.08080498241757574,0.0483637314551004,0.16103725538567146
605,21.0,034,0.18504275890934666,0.16557661923042288,0.06961312934746378,0.0627855926062268,0.05133602538120021,0.09807829076550081
606,21.0,035,0.17685003019816697,0.15214216194351116,0.06241517396208002,0.049292094896734105,0.072453792334461,0.21025462611573853
607,21.0,036,0.07310499006902757,0.0711452634624545,0.032652960596104764,0.02800766558006951,0.05882028785976275,0.1422625982830298
608,21.0,037,0.15962369710233168,0.13695308802287387,0.043602098880860196,0.03725785555087432,0.09238926242120386,0.1455031636738657
609,21.0,038,0.11070134097933704,0.09430719112430569,0.037851318923981095,0.03283580974565336,0.05771561403336331,0.13250553272398938
610,22.0,001,0.14843124942030414,0.13197683976195948,0.05626236359650529,0.051917969262190854,0.04958796303098271,0.07721670503342111
611,22.0,002,0.1624317802116625,0.14415900427410475,0.0672772870324071,0.06194159587345118,0.06855835204557023,0.07930895246096564
612,22.0,003,0.23672556594588393,0.21177233024869957,0.08576432202775683,0.0738176266791941,0.06431345720710276,0.13929679692094213
613,22.0,004,0.2732119157558588,0.24748554293095743,0.1007483672563187,0.08403139496760388,0.055860523661108726,0.1659279722735791
614,22.0,005,0.2709244626998364,0.2600333855715571,0.10601289123071,0.09461136812723155,0.05949236491981886,0.10754845916489489
615,22.0,006,0.17585965390846625,0.15744022237910762,0.06891894154354913,0.06465163388682901,0.04639513366092467,0.06191777704571471
616,22.0,007,0.20997894836234912,0.1948985781399338,0.08025207349365343,0.0730744667540609,0.09250977441100666,0.08943827152528533
617,22.0,008,0.2096879400586647,0.1895617068529211,0.07162797798452708,0.06564855097621969,0.10415223549255402,0.08347893067146268
618,22.0,009,0.1592333834118531,0.14285080768995376,0.05332790749627485,0.04948378551193604,0.09376188585839618,0.0720846206952211
619,22.0,010,0.16055713266032468,0.14948715752755987,0.05811099877677851,0.05223488624098192,0.06714843621691664,0.1011187668339425
620,22.0,011,0.13556229804078876,0.12285068365946775,0.04478681453881017,0.04279216464673095,0.05137513255159286,0.04453654301202318
621,22.0,012,0.19269827911872828,0.17431163336907243,0.06555635990853449,0.060443867098486016,0.06098023168291459,0.07798622158371095
622,22.0,013,0.14561637058570626,0.13098582430351943,0.05232078151302598,0.044936675718174425,0.04912852214075992,0.14113141243911237
623,22.0,014,0.19004300338518273,0.17334971046534053,0.07556170114168015,0.06939974140240078,0.059360127552741566,0.0815487164287836
624,22.0,015,0.19664852421613144,0.17303020281841036,0.06748062013230666,0.06041255225563496,0.052556319678515366,0.10474218913242957
625,22.0,016,0.18055108253519975,0.16678458500663423,0.07767299084386264,0.07255341177850996,0.05228572549366452,0.06591195999705998
626,22.0,017,0.17918728416124857,0.15455588240606966,0.06257179219930249,0.05965318517703815,0.05622542017294758,0.0466441333974908
627,22.0,018,0.12027839905586708,0.106113811472588,0.05168010659298723,0.04398400477979235,0.06823085093380932,0.1489180715861606
628,22.0,019,0.16691152465432144,0.15244677793425565,0.07015737142615876,0.06437965767393407,0.06801034387956209,0.0823536235006436
629,22.0,020,0.184520551538477,0.16516760386149673,0.07856643623322894,0.07021753498047202,0.054952713136352374,0.10626549520424637
630,22.0,021,0.18631512253285568,0.16795003071976583,0.0768470077287323,0.06689056699947057,0.052227068915648364,0.1295618531356182
631,22.0,022,0.1882043824854448,0.1707049457639004,0.07585471181456147,0.06488741252916959,0.09794523387323693,0.1445829668722904
632,22.0,023,0.1593451192642689,0.15179567103692962,0.06585395408246995,0.05764249443664664,0.09233755543816101,0.12469197575501653
633,22.0,024,0.19708039081943438,0.17604327652417398,0.06832755736447037,0.05776441685453941,0.09175040664266287,0.1545956114541815
634,22.0,025,0.17897114699150965,0.15441321399341087,0.05475868544099266,0.04373113596631893,0.09233755543816101,0.2013844814911945
635,22.0,026,0.20124675100901152,0.17456646329292227,0.06341657988574195,0.05271825117911378,0.08951512639867391,0.16869923805262627
636,22.0,027,0.14694238476349747,0.12933985572277243,0.05176298378185716,0.042353163324362494,0.13063367468940065,0.181786670126091
637,22.0,028,0.19238723846830186,0.17455123668095865,0.06618019237605008,0.05790743960736734,0.10229838819427478,0.12500345604429763
638,22.0,029,0.19636928736402423,0.17599555352103888,0.07198665033605173,0.06399262437617234,0.12777920493064018,0.11104872809835253
639,22.0,030,0.1464977790363497,0.13091733544094433,0.05742918049443612,0.049273531558781135,0.05917671690343113,0.14201228130784707
640,22.0,031,0.20698414081395838,0.18700279834895972,0.07866964978584029,0.07112238984546168,0.05792024195625666,0.09593610701108062
