,index,poverty_base,poverty_reform,deep_poverty_base,deep_poverty_reform,pct_change,pct_change_deep
2291,5400100.0,0.12084592145015106,0.1148036253776435,0.04229607250755287,0.03700906344410876,0.05000000000000004,0.1250000000000001
2292,5400200.0,0.13603385731559856,0.12696493349455865,0.047762998790810154,0.04232164449818621,0.06666666666666671,0.11392405063291139
2293,5400300.0,0.1704225352112676,0.16056338028169015,0.0823943661971831,0.0795774647887324,0.05785123966942141,0.03418803418803414
2294,5400400.0,0.0967741935483871,0.0884652981427175,0.03616813294232649,0.030791788856304986,0.08585858585858579,0.14864864864864868
2295,5400500.0,0.1618075801749271,0.1552478134110787,0.06341107871720117,0.053206997084548104,0.040540540540540536,0.1609195402298851
2296,5400600.0,0.187206020696143,0.15428033866415805,0.07243650047036689,0.0658513640639699,0.17587939698492464,0.09090909090909093
2297,5400700.0,0.11682242990654206,0.10841121495327102,0.03364485981308411,0.0308411214953271,0.07200000000000004,0.0833333333333334
2298,5400800.0,0.21149594694178334,0.1967575534266765,0.08400884303610906,0.08106116433308769,0.0696864111498257,0.03508771929824564
2299,5400900.0,0.13565426170468187,0.1212484993997599,0.03481392557022809,0.03481392557022809,0.10619469026548671,0.0
2300,5401000.0,0.16,0.15,0.05941176470588235,0.05352941176470588,0.06250000000000006,0.09900990099009901
2301,5401100.0,0.12407991587802314,0.12407991587802314,0.052576235541535225,0.052576235541535225,0.0,0.0
2302,5401200.0,0.15358592692828146,0.14749661705006767,0.05548037889039242,0.04397834912043302,0.03964757709251096,0.20731707317073172
2303,5401300.0,0.16722783389450055,0.16722783389450055,0.06397306397306397,0.058361391694725026,0.0,0.08771929824561407
2304,5500100.0,0.10298661174047374,0.10092687950566426,0.04196704428424305,0.040679711637487126,0.020000000000000108,0.030674846625766874
2305,5500101.0,0.21641791044776118,0.21641791044776118,0.13134328358208955,0.13134328358208955,0.0,0.0
2306,5500102.0,0.08131868131868132,0.07838827838827839,0.026373626373626374,0.026373626373626374,0.03603603603603608,0.0
2307,5500103.0,0.05486111111111111,0.05486111111111111,0.022222222222222223,0.019444444444444445,0.0,0.12500000000000003
2308,5500200.0,0.13240418118466898,0.11672473867595819,0.036585365853658534,0.036585365853658534,0.11842105263157893,0.0
2309,5500300.0,0.048730964467005075,0.04568527918781726,0.027411167512690356,0.027411167512690356,0.06250000000000001,0.0
2310,5500600.0,0.08627238198589257,0.08627238198589257,0.0363537710255019,0.0341833966359197,0.0,0.059701492537313425
2311,5500700.0,0.09086281496564011,0.0829727666072792,0.027233392720794097,0.02316110969712395,0.08683473389355743,0.14953271028037382
2312,5500800.0,0.07857622565480188,0.07387508394895903,0.038616521155137674,0.038616521155137674,0.05982905982905984,0.0
2313,5500900.0,0.08872901678657075,0.08273381294964029,0.04196642685851319,0.04196642685851319,0.06756756756756761,0.0
2314,5501000.0,0.06488332384746727,0.05919180421172453,0.01935116676152533,0.01935116676152533,0.08771929824561403,0.0
2315,5501001.0,0.061362454498179925,0.059802392095683825,0.01612064482579303,0.01612064482579303,0.025423728813559324,0.0
2316,5501300.0,0.10046457607433217,0.09291521486643438,0.038908246225319396,0.03426248548199768,0.07514450867052017,0.11940298507462678
2317,5501301.0,0.06609195402298851,0.05818965517241379,0.029454022988505746,0.02658045977011494,0.11956521739130441,0.0975609756097561
2318,5501400.0,0.0923182914226662,0.0826730967964175,0.029968997588701342,0.029624526352049603,0.10447761194029843,0.011494252873563194
2319,5501401.0,0.06670862177470108,0.05852737570799245,0.01825047199496539,0.01825047199496539,0.12264150943396235,0.0
2320,5501500.0,0.05837387074357193,0.05837387074357193,0.029881862404447533,0.0236275191104934,0.0,0.20930232558139533
2321,5501501.0,0.09560067681895093,0.08883248730964467,0.030456852791878174,0.02707275803722504,0.07079646017699112,0.11111111111111117
2322,5501600.0,0.07965152457996266,0.06969508400746734,0.02613565650280025,0.023646546359676415,0.12499999999999992,0.0952380952380953
2323,5501601.0,0.09316517493897478,0.08909682668836452,0.03132628152969894,0.03132628152969894,0.04366812227074238,0.0
2324,5502400.0,0.0992,0.092,0.0384,0.036,0.0725806451612903,0.062499999999999986
2325,5502500.0,0.06343283582089553,0.058768656716417914,0.021455223880597014,0.021455223880597014,0.07352941176470587,0.0
2326,5510000.0,0.13211600429645542,0.11493018259935553,0.04833512352309345,0.04833512352309345,0.13008130081300814,0.0
2327,5520000.0,0.055820285908781485,0.055820285908781485,0.016337644656228726,0.014976174268209666,0.0,0.08333333333333329
2328,5530000.0,0.08851884312007012,0.08851884312007012,0.040315512708150744,0.035056967572304996,0.0,0.13043478260869562
